shelter_id,reference_common_ids,municipality,shelter_name,address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,portal_capacity_persons,latitude,longitude,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-08,2026-08-09,2026-08-10,2026-08-11
web:843372517cc28fb05bb6,,八代市,久多良木多目的集会施設,八代市坂本町百済来下694,,,,100,32.39685703,130.5963205,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:1b6fa2f886fba25b241b,,八代市,二見コミュニティセンター,八代市二見下大野町2432-1,,,,200,32.40723164,130.5588755,未開設,開設（平常）,開設（平常）,開設（不明）,開設（平常）,開設（不明）,開設（不明）,開設（不明）,開設（平常）,開設（不明）,開設（不明）,開設（不明）,開設（平常）
web:d041a260fd1c907e244b,,八代市,二見中学校,八代市二見本町852,,,,410,32.40341066,130.557775,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:72f6dcdf42be5b1c9c60,,八代市,二見小学校,八代市二見下大野町2258-1,,,,610,32.40750466,130.5597266,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:fb3044a2b79afc80e386,,八代市,今泉地区公民館,熊本県八代市坂本町西部ろ1292番地,,,,40,32.47076399,130.6387398,未開設,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,開設（平常）,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200006121,E4320200006121,八代市,介護老人保健施設 かがみ苑,熊本県八代市塩浜町11-235,,,要配慮者,10,32.5616482729161,130.618190667178,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200024121,E4320200024121,八代市,介護老人保健施設 とまと,熊本県八代市郡築一番町180-1,,,要配慮者,50,32.5152625989081,130.564681054759,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200032121,E4320200032121,八代市,介護老人保健施設 アメニティゆうりん,熊本県八代市古閑浜町3401,,,要配慮者,10,32.5375063523615,130.599773813306,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200087121,E4320200087121,八代市,介護老人保健施設 向春苑,熊本県八代市大福寺町2411-1,,,要配慮者,10,32.4734832544415,130.591844578177,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:78670aceb0f1a33db766,,八代市,代陽コミュニティセンター,八代市西松江城町2-18,,,,200,32.50711793,130.597334,未開設,開設（混雑）,開設（混雑）,開設（混雑）,開設（混雑）,開設（混雑）,開設（混雑）,開設（混雑）,開設（混雑）,開設（不明）,開設（不明）,開設（不明）,開設（平常）
web:ca66162b50dcc013b548,,八代市,代陽コミュニティセンター,熊本県八代市,,,,,32.50744982000003,130.60182023000004,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,開設（不明）,未開設,未開設,未開設
web:b276f19a065b0486ded4,,八代市,代陽小学校,八代市北の丸町1-7,,,,1000,32.50952708,130.6017492,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:bb62aded1e4ed62ec037,,八代市,八代コミュニティセンター,八代市新地町6-3,,,,200,32.50916831,130.5905641,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4320200119111,E4320200119111,八代市,八代トヨオカ地建アリーナ(総合体育館),八代市緑町11-1,1,,,3000,32.50473737,130.6105499,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4320200127121,E4320200127121,八代市,八代五家荘デイサービスセンター福寿草,熊本県八代市泉町椎原又1-1,,,要配慮者,20,32.489882,130.902933,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200100121,E4320200100121,八代市,八代学園,熊本県八代市二見本町240,,,要配慮者,20,32.4010084704347,130.550467336131,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
web:452a87fd3b7d540aee9a,,八代市,八代小学校,八代市新地町4-1,,,,1120,32.50936386,130.5914653,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4320200036111,E4320200036111,八代市,八代市保健センター,八代市高下西町1726-5,1,,,672,32.48753299,130.6081132,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4320200076121,E4320200076121,八代市,八代市泉憩いの家,熊本県八代市泉町下岳2974,1,,要配慮者,,32.5759440405196,130.791196733553,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200102111,E4320200102111,八代市,八代市立二見中学校,熊本県八代市二見本町852,1,,,410,32.40339896,130.5579365,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200098111,E4320200098111,八代市,八代市立二見小学校,熊本県八代市二見下大野町2258-1,1,,,610,32.40740252,130.5598938,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200117111,E4320200117111,八代市,八代市立代陽小学校,熊本県八代市北の丸町1-7,1,,,1000,32.50952565,130.6018265,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200063111,E4320200063111,八代市,八代市立八代小学校,熊本県八代市新地町4-1,1,,,,32.50931462,130.5916634,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200058111,E4320200058111,八代市,八代市立八千把小学校,熊本県八代市上野町1131,1,,,800,32.51732334,130.6140257,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200070111,E4320200070111,八代市,八代市立千丁中学校,熊本県八代市千丁町古閑出2493-1,1,,,500,32.53706961,130.6307977,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200071111,E4320200071111,八代市,八代市立千丁小学校,熊本県八代市千丁町新牟田1345,1,,,,32.53647209,130.6350252,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200044111,E4320200044111,八代市,八代市立坂本中学校,熊本県八代市坂本町荒瀬6000,1,,,1600,32.43366727,130.6524197,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200103111,E4320200103111,八代市,八代市立太田郷小学校,熊本県八代市日置町445,1,,,1800,32.50995186,130.6226956,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200009111,E4320200009111,八代市,八代市立宮地小学校,熊本県八代市宮地町1826,1,,,,32.50133405,130.6405948,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200021111,E4320200021111,八代市,八代市立文政小学校,熊本県八代市鏡町両出1371-1,1,,,350,32.56059139,130.6331534,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200055111,E4320200055111,八代市,八代市立昭和小学校,熊本県八代市昭和明徴町731-2,1,,,,32.56085133,130.6036009,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200018111,E4320200018111,八代市,八代市立有佐小学校,熊本県八代市鏡町中島1360-1,1,,,,32.55325331,130.6656367,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200004111,E4320200004111,八代市,八代市立松高小学校,熊本県八代市永碇町828-1,1,,,964,32.51879747,130.5947204,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200061111,E4320200061111,八代市,八代市立植柳小学校,熊本県八代市植柳上町449,1,,,1160,32.4921539,130.6031936,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200116111,E4320200116111,八代市,八代市立第一中学校,熊本県八代市北の丸町1-29,1,,,,32.51062182,130.5993951,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200025111,E4320200025111,八代市,八代市立第七中学校,熊本県八代市郡築七番町41-2,1,,,,32.53759969,130.5759825,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200090111,E4320200090111,八代市,八代市立第三中学校,熊本県八代市中北町3378-5,1,,,,32.49647921,130.5844607,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200056111,E4320200056111,八代市,八代市立第二中学校,熊本県八代市上日置町2248-1,1,,,,32.51130984,130.6244933,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200114111,E4320200114111,八代市,八代市立第五中学校,熊本県八代市豊原下町3807,1,,,,32.4836461,130.6152536,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200011111,E4320200011111,八代市,八代市立第八中学校,熊本県八代市宮地町611-1,1,,,,32.498669,130.63515,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200030111,E4320200030111,八代市,八代市立第四中学校,熊本県八代市古閑上町182-2,1,,,740,32.51909364,130.6124282,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200026111,E4320200026111,八代市,八代市立郡築小学校,熊本県八代市郡築六番町49-1,1,,,800,32.53419462,130.5741709,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200053111,E4320200053111,八代市,八代市立金剛小学校弥次分校,熊本県八代市三江湖町1472-1,1,,,240,32.4871456,130.5745724,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200019111,E4320200019111,八代市,八代市立鏡中学校,熊本県八代市鏡町内田1038-1,1,,,,32.5608606,130.6459534,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200016111,E4320200016111,八代市,八代市立鏡小学校,熊本県八代市鏡町鏡村609-1,1,,,,32.56789406,130.6620706,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200115111,E4320200115111,八代市,八代市立高田小学校,熊本県八代市豊原中町317,1,,,,32.48907642,130.616823,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4320200028111,E4320200028111,八代市,八代市立麦島小学校,熊本県八代市迎町1-16-1-1,1,,,1500,32.49857756,130.6013841,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
